FrameCount, Within Perception?, Within Eating Distance?, Action
5681,0,0,follow
5682,0,0,follow
5683,0,0,follow
5684,0,0,follow
5685,0,0,follow
5686,0,0,follow
5687,0,0,follow
5688,0,0,follow
5689,0,0,follow
5690,0,0,follow
5691,0,0,follow
5692,0,0,follow
5693,0,0,follow
5694,0,0,follow
5695,0,0,follow
5696,0,0,follow
5697,0,0,follow
5698,0,0,follow
5699,0,0,follow
5700,0,0,follow
5701,0,0,follow
5702,0,0,follow
5703,0,0,follow
5704,0,0,follow
5705,0,0,follow
5706,0,0,follow
5707,0,0,follow
5708,0,0,follow
5709,0,0,follow
5710,0,0,follow
5711,0,0,follow
5712,0,0,follow
5713,0,0,follow
5714,0,0,follow
5715,0,0,follow
5716,0,0,follow
5717,0,0,follow
5718,0,0,follow
5719,0,0,follow
5720,0,0,follow
5721,0,0,follow
5722,0,0,follow
5723,0,0,follow
5724,0,0,follow
5725,0,0,follow
5726,0,0,follow
5727,0,0,follow
5728,0,0,follow
5729,0,0,follow
5730,0,0,follow
5731,0,0,follow
5732,0,0,follow
5733,0,0,follow
5734,0,0,follow
5735,0,0,follow
5736,0,0,follow
5737,0,0,follow
5738,0,0,follow
5739,0,0,follow
5740,0,0,follow
5741,0,0,follow
5742,0,0,follow
5743,0,0,follow
5744,0,0,follow
5745,0,0,follow
5746,0,0,follow
5747,0,0,follow
5748,0,0,follow
5749,0,0,follow
5750,0,0,follow
5751,0,0,follow
5752,0,0,follow
5753,0,0,follow
5754,0,0,follow
5755,0,0,follow
5756,0,0,follow
5757,0,0,follow
5758,0,0,follow
5759,0,0,follow
5760,0,0,follow
5761,0,0,follow
5762,0,0,follow
5763,0,0,follow
5764,0,0,follow
5765,0,0,follow
5766,0,0,follow
5767,0,0,follow
5768,0,0,follow
5769,0,0,follow
5770,0,0,follow
5771,0,0,follow
5772,0,0,follow
5773,0,0,follow
5774,0,0,follow
5775,0,0,follow
5776,0,0,follow
5777,0,0,follow
5778,0,0,follow
5779,0,0,follow
5780,0,0,follow
5781,0,0,follow
5782,0,0,follow
5783,0,0,follow
5784,0,0,follow
5785,0,0,follow
5786,0,0,follow
5787,0,0,follow
5788,0,0,follow
5789,0,0,follow
5790,0,0,follow
5791,0,0,follow
5792,0,0,follow
5793,0,0,follow
5794,0,0,follow
5795,0,0,follow
5796,0,0,follow
5797,0,0,follow
5798,0,0,follow
5799,0,0,follow
5800,0,0,follow
5801,0,0,follow
5802,0,0,follow
5803,0,0,follow
5804,0,0,follow
5805,0,0,follow
5806,0,0,follow
5807,0,0,follow
5808,0,0,follow
5809,0,0,follow
5810,0,0,follow
5811,0,0,follow
5812,0,0,follow
5813,0,0,follow
5814,0,0,follow
5815,0,0,follow
5816,0,0,follow
5817,0,0,follow
5818,0,0,follow
5819,0,0,follow
5820,0,0,follow
5821,0,0,follow
5822,0,0,follow
5823,0,0,follow
5824,0,0,follow
5825,0,0,follow
5826,0,0,follow
5827,0,0,follow
5828,0,0,follow
5829,0,0,follow
5830,0,0,follow
5831,0,0,follow
5832,0,0,follow
5833,0,0,follow
5834,0,0,follow
5835,0,0,follow
5836,0,0,follow
5837,0,0,follow
5838,0,0,follow
5839,0,0,follow
5840,0,0,follow
5841,0,0,follow
5842,0,0,follow
5843,0,0,follow
5844,0,0,follow
5845,0,0,follow
5846,0,0,follow
5847,0,0,follow
5848,0,0,follow
5849,0,0,follow
5850,0,0,follow
5851,0,0,follow
5852,0,0,follow
5853,0,0,follow
5854,0,0,follow
5855,0,0,follow
5856,0,0,follow
5857,0,0,follow
5858,0,0,follow
5859,0,0,follow
5860,0,0,follow
5861,0,0,follow
5862,0,0,follow
5863,0,0,follow
5864,0,0,follow
5865,0,0,follow
5866,0,0,follow
5867,0,0,follow
5868,0,0,follow
5869,0,0,follow
5870,0,0,follow
5871,0,0,follow
5872,0,0,follow
5873,0,0,follow
5874,0,0,follow
5875,0,0,follow
5876,0,0,follow
5877,0,0,follow
5878,0,0,follow
5879,0,0,follow
5880,0,0,follow
5881,0,0,follow
5882,0,0,follow
5883,0,0,follow
5884,0,0,follow
5885,0,0,follow
5886,0,0,follow
5887,0,0,follow
5888,0,0,follow
5889,0,0,follow
5890,0,0,follow
5891,0,0,follow
5892,0,0,follow
5893,0,0,follow
5894,0,0,follow
5895,0,0,follow
5896,0,0,follow
5897,0,0,follow
5898,0,0,follow
5899,0,0,follow
5900,0,0,follow
5901,0,0,follow
5902,0,0,follow
5903,0,0,follow
5904,0,0,follow
5905,0,0,follow
5906,0,0,follow
5907,0,0,follow
5908,0,0,follow
5909,0,0,follow
5910,0,0,follow
5911,0,0,follow
5912,0,0,follow
5913,0,0,follow
5914,0,0,follow
5915,0,0,follow
5916,0,0,follow
5917,0,0,follow
5918,0,0,follow
5919,0,0,follow
5920,0,0,follow
5921,0,0,follow
5922,0,0,follow
5923,0,0,follow
5924,0,0,follow
5925,0,0,follow
5926,0,0,follow
5927,0,0,follow
5928,0,0,follow
5929,0,0,follow
5930,0,0,follow
5931,0,0,follow
5932,0,0,follow
5933,0,0,follow
5934,0,0,follow
5935,0,0,follow
5936,0,0,follow
5937,0,0,follow
5938,0,0,follow
5939,0,0,follow
5940,0,0,follow
5941,0,0,follow
5942,0,0,follow
5943,0,0,follow
5944,0,0,follow
5945,0,0,follow
5946,0,0,follow
5947,0,0,follow
5948,0,0,follow
5949,0,0,follow
5950,0,0,follow
5951,0,0,follow
5952,0,0,follow
5953,0,0,follow
5954,0,0,follow
5955,0,0,follow
5956,0,0,follow
5957,0,0,follow
5958,0,0,follow
5959,0,0,follow
5960,0,0,follow
5961,0,0,follow
5962,0,0,follow
5963,0,0,follow
5964,0,0,follow
5965,0,0,follow
5966,0,0,follow
5967,0,0,follow
5968,0,0,follow
5969,0,0,follow
5970,0,0,follow
5971,0,0,follow
5972,0,0,follow
5973,0,0,follow
5974,0,0,follow
5975,0,0,follow
5976,0,0,follow
5977,0,0,follow
5978,0,0,follow
5979,0,0,follow
5980,0,0,follow
5981,0,0,follow
5982,0,0,follow
5983,0,0,follow
5984,0,0,follow
5985,0,0,follow
5986,0,0,follow
5987,0,0,follow
5988,0,0,follow
5989,0,0,follow
5990,0,0,follow
5991,0,0,follow
5992,0,0,follow
5993,0,0,follow
5994,0,0,follow
5995,0,0,follow
5996,0,0,follow
5997,0,0,follow
5998,0,0,follow
5999,0,0,follow
6000,0,0,follow
6001,0,0,follow
6002,0,0,follow
6003,0,0,follow
6004,0,0,follow
6005,0,0,follow
6006,0,0,follow
6007,0,0,follow
6008,0,0,follow
6009,0,0,follow
6010,0,0,follow
6011,0,0,follow
6012,0,0,follow
6013,0,0,follow
6014,0,0,follow
6015,0,0,follow
6016,0,0,follow
6017,0,0,follow
6018,0,0,follow
6019,0,0,follow
6020,0,0,follow
6021,0,0,follow
6022,0,0,follow
6023,0,0,follow
6024,0,0,follow
6025,0,0,follow
6026,0,0,follow
6027,0,0,follow
6028,0,0,follow
6029,0,0,follow
6030,0,0,follow
6031,0,0,follow
6032,0,0,follow
6033,0,0,follow
6034,0,0,follow
6035,0,0,follow
6036,0,0,follow
6037,0,0,follow
6038,0,0,follow
6039,0,0,follow
6040,0,0,follow
6041,0,0,follow
6042,0,0,follow
6043,0,0,follow
6044,0,0,follow
6045,0,0,follow
6046,0,0,follow
6047,0,0,follow
6048,0,0,follow
6049,0,0,follow
6050,0,0,follow
6051,0,0,follow
6052,0,0,follow
6053,0,0,follow
6054,0,0,follow
6055,0,0,follow
6056,0,0,follow
6057,0,0,follow
6058,0,0,follow
6059,0,0,follow
6060,0,0,follow
6061,0,0,follow
6062,0,0,follow
6063,0,0,follow
6064,0,0,follow
6065,0,0,follow
6066,0,0,follow
6067,0,0,follow
6068,0,0,follow
6069,0,0,follow
6070,0,0,follow
6071,0,0,follow
6072,0,0,follow
6073,0,0,follow
6074,0,0,follow
6075,0,0,follow
6076,0,0,follow
6077,0,0,follow
6078,0,0,follow
6079,0,0,follow
6080,0,0,follow
6081,0,0,follow
6082,0,0,follow
6083,0,0,follow
6084,0,0,follow
6085,0,0,follow
6086,0,0,follow
6087,0,0,follow
6088,0,0,follow
6089,1,0,follow
6090,1,0,chase
6091,1,0,chase
6092,1,0,chase
6093,1,0,chase
6094,1,0,chase
6095,1,0,chase
6096,1,0,chase
6097,1,0,chase
6098,1,0,chase
6099,1,0,chase
6100,1,0,chase
6101,1,0,chase
6102,1,0,chase
6103,1,0,chase
6104,1,0,chase
6105,1,0,chase
6106,1,0,chase
6107,1,0,chase
6108,1,0,chase
6109,1,0,chase
6110,1,0,chase
6111,1,0,chase
6112,1,0,chase
6113,1,0,chase
6114,1,0,chase
6115,1,0,chase
6116,1,0,chase
6117,1,0,chase
6118,1,0,chase
6119,1,0,chase
6120,1,0,chase
6121,1,0,chase
6122,1,0,chase
6123,1,0,chase
6124,1,0,chase
6125,1,1,eat
6126,0,0,follow
6127,0,0,follow
6128,0,0,follow
6129,0,0,follow
6130,0,0,follow
6131,0,0,follow
6132,0,0,follow
6133,0,0,follow
6134,0,0,follow
6135,0,0,follow
6136,0,0,follow
6137,0,0,follow
6138,0,0,follow
6139,0,0,follow
6140,0,0,follow
6141,0,0,follow
6142,0,0,follow
6143,0,0,follow
6144,0,0,follow
6145,0,0,follow
6146,0,0,follow
6147,0,0,follow
6148,0,0,follow
6149,0,0,follow
6150,0,0,follow
6151,0,0,follow
6152,0,0,follow
6153,0,0,follow
6154,0,0,follow
6155,0,0,follow
6156,0,0,follow
6157,0,0,follow
6158,0,0,follow
6159,0,0,follow
6160,0,0,follow
6161,0,0,follow
6162,0,0,follow
6163,0,0,follow
6164,0,0,follow
6165,0,0,follow
6166,0,0,follow
6167,0,0,follow
6168,0,0,follow
6169,0,0,follow
6170,0,0,follow
6171,0,0,follow
6172,0,0,follow
6173,0,0,follow
6174,0,0,follow
6175,0,0,follow
6176,0,0,follow
6177,0,0,follow
6178,0,0,follow
6179,0,0,follow
6180,0,0,follow
6181,0,0,follow
6182,0,0,follow
6183,0,0,follow
6184,0,0,follow
6185,0,0,follow
6186,0,0,follow
6187,0,0,follow
6188,0,0,follow
6189,0,0,follow
6190,0,0,follow
6191,0,0,follow
6192,0,0,follow
6193,0,0,follow
6194,0,0,follow
6195,0,0,follow
6196,0,0,follow
6197,0,0,follow
6198,0,0,follow
6199,0,0,follow
6200,0,0,follow
6201,0,0,follow
6202,0,0,follow
6203,0,0,follow
6204,0,0,follow
6205,0,0,follow
6206,0,0,follow
6207,0,0,follow
6208,0,0,follow
6209,0,0,follow
6210,0,0,follow
6211,0,0,follow
6212,0,0,follow
6213,0,0,follow
6214,0,0,follow
6215,0,0,follow
6216,0,0,follow
6217,0,0,follow
6218,0,0,follow
6219,0,0,follow
6220,0,0,follow
6221,0,0,follow
6222,0,0,follow
6223,0,0,follow
6224,0,0,follow
6225,0,0,follow
6226,0,0,follow
6227,0,0,follow
6228,0,0,follow
6229,0,0,follow
6230,0,0,follow
6231,0,0,follow
6232,0,0,follow
6233,0,0,follow
6234,0,0,follow
6235,0,0,follow
6236,0,0,follow
6237,0,0,follow
6238,0,0,follow
6239,0,0,follow
6240,0,0,follow
6241,0,0,follow
6242,0,0,follow
6243,0,0,follow
6244,0,0,follow
6245,0,0,follow
6246,0,0,follow
6247,0,0,follow
6248,0,0,follow
6249,0,0,follow
6250,0,0,follow
6251,0,0,follow
6252,0,0,follow
6253,0,0,follow
6254,0,0,follow
6255,0,0,follow
6256,0,0,follow
6257,0,0,follow
6258,0,0,follow
6259,0,0,follow
6260,0,0,follow
6261,0,0,follow
6262,0,0,follow
6263,0,0,follow
6264,0,0,follow
6265,0,0,follow
6266,0,0,follow
6267,0,0,follow
6268,0,0,follow
6269,0,0,follow
6270,0,0,follow
6271,0,0,follow
6272,0,0,follow
6273,0,0,follow
6274,0,0,follow
6275,0,0,follow
6276,0,0,follow
6277,0,0,follow
6278,0,0,follow
6279,0,0,follow
6280,0,0,follow
6281,0,0,follow
6282,0,0,follow
6283,0,0,follow
6284,0,0,follow
6285,0,0,follow
6286,0,0,follow
6287,0,0,follow
6288,0,0,follow
6289,0,0,follow
6290,0,0,follow
6291,0,0,follow
6292,0,0,follow
6293,0,0,follow
6294,0,0,follow
6295,0,0,follow
6296,0,0,follow
6297,0,0,follow
6298,0,0,follow
6299,0,0,follow
6300,0,0,follow
6301,0,0,follow
6302,0,0,follow
6303,0,0,follow
6304,0,0,follow
6305,0,0,follow
6306,0,0,follow
6307,0,0,follow
6308,0,0,follow
6309,0,0,follow
6310,0,0,follow
6311,0,0,follow
6312,0,0,follow
6313,0,0,follow
6314,0,0,follow
6315,0,0,follow
6316,0,0,follow
6317,0,0,follow
6318,0,0,follow
6319,0,0,follow
6320,0,0,follow
6321,0,0,follow
6322,0,0,follow
6323,0,0,follow
6324,0,0,follow
6325,0,0,follow
6326,0,0,follow
6327,0,0,follow
6328,0,0,follow
6329,0,0,follow
6330,0,0,follow
6331,0,0,follow
6332,0,0,follow
6333,0,0,follow
6334,0,0,follow
6335,0,0,follow
6336,0,0,follow
6337,0,0,follow
6338,0,0,follow
6339,0,0,follow
6340,0,0,follow
6341,0,0,follow
6342,0,0,follow
6343,0,0,follow
6344,0,0,follow
6345,0,0,follow
6346,0,0,follow
6347,0,0,follow
6348,0,0,follow
6349,0,0,follow
6350,0,0,follow
6351,0,0,follow
6352,0,0,follow
6353,0,0,follow
6354,0,0,follow
6355,0,0,follow
6356,0,0,follow
6357,0,0,follow
6358,0,0,follow
6359,0,0,follow
6360,0,0,follow
6361,0,0,follow
6362,0,0,follow
6363,0,0,follow
6364,0,0,follow
6365,0,0,follow
6366,0,0,follow
6367,0,0,follow
6368,0,0,follow
6369,0,0,follow
6370,0,0,follow
6371,0,0,follow
6372,0,0,follow
6373,0,0,follow
6374,0,0,follow
6375,0,0,follow
6376,0,0,follow
6377,0,0,follow
6378,0,0,follow
6379,0,0,follow
6380,0,0,follow
6381,0,0,follow
6382,0,0,follow
6383,0,0,follow
6384,0,0,follow
6385,0,0,follow
6386,0,0,follow
6387,0,0,follow
6388,0,0,follow
6389,0,0,follow
6390,0,0,follow
6391,0,0,follow
6392,0,0,follow
6393,0,0,follow
6394,0,0,follow
6395,0,0,follow
6396,0,0,follow
6397,0,0,follow
6398,0,0,follow
6399,0,0,follow
6400,0,0,follow
6401,0,0,follow
6402,0,0,follow
6403,0,0,follow
6404,0,0,follow
6405,0,0,follow
6406,0,0,follow
6407,0,0,follow
6408,0,0,follow
6409,0,0,follow
6410,0,0,follow
6411,0,0,follow
6412,0,0,follow
6413,0,0,follow
6414,0,0,follow
6415,0,0,follow
6416,0,0,follow
6417,0,0,follow
6418,0,0,follow
6419,0,0,follow
6420,0,0,follow
6421,0,0,follow
6422,0,0,follow
6423,0,0,follow
6424,0,0,follow
6425,0,0,follow
6426,0,0,follow
6427,0,0,follow
6428,0,0,follow
6429,0,0,follow
6430,0,0,follow
6431,0,0,follow
6432,0,0,follow
6433,0,0,follow
6434,0,0,follow
6435,0,0,follow
6436,0,0,follow
6437,0,0,follow
6438,0,0,follow
6439,0,0,follow
6440,0,0,follow
6441,0,0,follow
6442,0,0,follow
6443,0,0,follow
6444,0,0,follow
6445,0,0,follow
6446,0,0,follow
6447,0,0,follow
6448,0,0,follow
6449,0,0,follow
6450,0,0,follow
6451,0,0,follow
6452,0,0,follow
6453,0,0,follow
6454,0,0,follow
6455,0,0,follow
6456,0,0,follow
6457,0,0,follow
6458,0,0,follow
6459,0,0,follow
6460,0,0,follow
6461,0,0,follow
6462,0,0,follow
6463,0,0,follow
6464,0,0,follow
6465,0,0,follow
6466,0,0,follow
6467,0,0,follow
6468,0,0,follow
6469,0,0,follow
6470,0,0,follow
6471,0,0,follow
6472,0,0,follow
6473,0,0,follow
6474,0,0,follow
6475,0,0,follow
6476,0,0,follow
6477,0,0,follow
6478,0,0,follow
6479,0,0,follow
6480,0,0,follow
6481,0,0,follow
6482,0,0,follow
6483,0,0,follow
6484,0,0,follow
6485,0,0,follow
6486,0,0,follow
6487,0,0,follow
6488,0,0,follow
6489,0,0,follow
6490,0,0,follow
6491,0,0,follow
6492,0,0,follow
6493,0,0,follow
6494,0,0,follow
6495,0,0,follow
6496,0,0,follow
6497,0,0,follow
6498,0,0,follow
6499,0,0,follow
6500,0,0,follow
6501,0,0,follow
6502,0,0,follow
6503,0,0,follow
6504,0,0,follow
6505,0,0,follow
6506,0,0,follow
6507,0,0,follow
6508,0,0,follow
6509,0,0,follow
6510,0,0,follow
6511,0,0,follow
6512,0,0,follow
6513,0,0,follow
6514,0,0,follow
6515,0,0,follow
6516,0,0,follow
6517,0,0,follow
6518,0,0,follow
6519,0,0,follow
6520,0,0,follow
6521,0,0,follow
6522,0,0,follow
6523,0,0,follow
6524,0,0,follow
6525,0,0,follow
6526,0,0,follow
6527,0,0,follow
6528,0,0,follow
6529,0,0,follow
6530,0,0,follow
6531,0,0,follow
6532,0,0,follow
6533,0,0,follow
6534,0,0,follow
6535,0,0,follow
6536,0,0,follow
6537,0,0,follow
6538,0,0,follow
6539,0,0,follow
6540,0,0,follow
6541,0,0,follow
6542,0,0,follow
6543,0,0,follow
6544,0,0,follow
6545,0,0,follow
6546,0,0,follow
6547,0,0,follow
6548,0,0,follow
6549,0,0,follow
6550,0,0,follow
6551,0,0,follow
6552,0,0,follow
6553,0,0,follow
6554,0,0,follow
6555,0,0,follow
6556,0,0,follow
6557,0,0,follow
6558,0,0,follow
6559,0,0,follow
6560,0,0,follow
6561,0,0,follow
6562,0,0,follow
6563,0,0,follow
6564,0,0,follow
6565,0,0,follow
6566,0,0,follow
6567,0,0,follow
6568,0,0,follow
6569,0,0,follow
6570,0,0,follow
6571,0,0,follow
6572,0,0,follow
6573,0,0,follow
6574,0,0,follow
6575,0,0,follow
6576,0,0,follow
6577,0,0,follow
6578,0,0,follow
6579,0,0,follow
6580,0,0,follow
6581,0,0,follow
6582,0,0,follow
6583,0,0,follow
6584,0,0,follow
6585,0,0,follow
6586,0,0,follow
6587,0,0,follow
6588,0,0,follow
6589,0,0,follow
6590,0,0,follow
6591,0,0,follow
6592,0,0,follow
6593,0,0,follow
6594,0,0,follow
6595,0,0,follow
6596,0,0,follow
6597,0,0,follow
6598,0,0,follow
6599,0,0,follow
6600,0,0,follow
6601,0,0,follow
6602,0,0,follow
6603,0,0,follow
6604,0,0,follow
6605,0,0,follow
6606,0,0,follow
6607,0,0,follow
6608,0,0,follow
6609,0,0,follow
6610,0,0,follow
6611,0,0,follow
6612,0,0,follow
6613,0,0,follow
6614,0,0,follow
6615,0,0,follow
6616,0,0,follow
6617,0,0,follow
6618,0,0,follow
6619,0,0,follow
6620,0,0,follow
6621,0,0,follow
6622,0,0,follow
6623,0,0,follow
6624,0,0,follow
6625,0,0,follow
6626,0,0,follow
6627,0,0,follow
6628,0,0,follow
6629,0,0,follow
6630,0,0,follow
6631,0,0,follow
6632,0,0,follow
6633,0,0,follow
6634,0,0,follow
6635,0,0,follow
6636,0,0,follow
6637,0,0,follow
6638,0,0,follow
6639,0,0,follow
6640,0,0,follow
6641,0,0,follow
6642,0,0,follow
6643,0,0,follow
6644,0,0,follow
6645,0,0,follow
6646,0,0,follow
6647,0,0,follow
6648,0,0,follow
6649,0,0,follow
6650,0,0,follow
6651,0,0,follow
6652,0,0,follow
6653,0,0,follow
6654,0,0,follow
6655,0,0,follow
6656,0,0,follow
6657,0,0,follow
6658,0,0,follow
6659,0,0,follow
6660,0,0,follow
6661,0,0,follow
6662,0,0,follow
6663,0,0,follow
6664,0,0,follow
6665,0,0,follow
6666,0,0,follow
6667,0,0,follow
6668,0,0,follow
6669,0,0,follow
6670,0,0,follow
6671,0,0,follow
6672,0,0,follow
6673,0,0,follow
6674,0,0,follow
6675,0,0,follow
6676,0,0,follow
6677,0,0,follow
6678,0,0,follow
6679,0,0,follow
6680,0,0,follow
6681,0,0,follow
6682,0,0,follow
6683,0,0,follow
6684,0,0,follow
6685,0,0,follow
6686,0,0,follow
6687,0,0,follow
6688,0,0,follow
6689,0,0,follow
6690,0,0,follow
6691,0,0,follow
6692,0,0,follow
6693,0,0,follow
6694,0,0,follow
6695,0,0,follow
6696,0,0,follow
6697,0,0,follow
6698,0,0,follow
6699,0,0,follow
6700,0,0,follow
6701,0,0,follow
6702,0,0,follow
6703,0,0,follow
6704,0,0,follow
6705,0,0,follow
6706,0,0,follow
6707,0,0,follow
6708,0,0,follow
6709,0,0,follow
6710,0,0,follow
6711,0,0,follow
6712,0,0,follow
6713,0,0,follow
6714,0,0,follow
6715,0,0,follow
6716,0,0,follow
6717,0,0,follow
6718,0,0,follow
6719,0,0,follow
6720,0,0,follow
6721,0,0,follow
6722,0,0,follow
6723,0,0,follow
6724,0,0,follow
6725,0,0,follow
6726,0,0,follow
6727,0,0,follow
6728,0,0,follow
6729,0,0,follow
6730,0,0,follow
6731,0,0,follow
6732,0,0,follow
6733,0,0,follow
6734,0,0,follow
6735,0,0,follow
6736,0,0,follow
6737,0,0,follow
6738,0,0,follow
6739,0,0,follow
6740,0,0,follow
6741,0,0,follow
6742,0,0,follow
6743,0,0,follow
6744,0,0,follow
6745,0,0,follow
6746,0,0,follow
6747,0,0,follow
6748,0,0,follow
6749,0,0,follow
6750,0,0,follow
6751,0,0,follow
6752,0,0,follow
6753,0,0,follow
6754,0,0,follow
6755,0,0,follow
6756,0,0,follow
6757,0,0,follow
6758,0,0,follow
6759,0,0,follow
6760,0,0,follow
6761,0,0,follow
6762,0,0,follow
6763,0,0,follow
6764,0,0,follow
6765,0,0,follow
6766,0,0,follow
6767,0,0,follow
6768,0,0,follow
6769,0,0,follow
6770,0,0,follow
6771,0,0,follow
6772,0,0,follow
6773,0,0,follow
6774,0,0,follow
6775,0,0,follow
6776,0,0,follow
6777,0,0,follow
6778,0,0,follow
6779,0,0,follow
6780,0,0,follow
6781,0,0,follow
6782,0,0,follow
6783,0,0,follow
6784,0,0,follow
6785,0,0,follow
6786,0,0,follow
6787,0,0,follow
6788,0,0,follow
6789,0,0,follow
6790,0,0,follow
6791,0,0,follow
6792,0,0,follow
6793,0,0,follow
6794,0,0,follow
6795,0,0,follow
6796,0,0,follow
6797,0,0,follow
6798,0,0,follow
6799,0,0,follow
6800,0,0,follow
6801,0,0,follow
6802,0,0,follow
6803,0,0,follow
6804,0,0,follow
6805,0,0,follow
6806,0,0,follow
6807,0,0,follow
6808,0,0,follow
6809,0,0,follow
6810,0,0,follow
6811,0,0,follow
6812,0,0,follow
6813,0,0,follow
6814,0,0,follow
6815,0,0,follow
6816,0,0,follow
6817,0,0,follow
6818,0,0,follow
6819,0,0,follow
6820,0,0,follow
6821,0,0,follow
6822,0,0,follow
6823,0,0,follow
6824,0,0,follow
6825,0,0,follow
6826,0,0,follow
6827,0,0,follow
6828,0,0,follow
6829,0,0,follow
6830,0,0,follow
6831,0,0,follow
6832,0,0,follow
6833,0,0,follow
6834,0,0,follow
6835,0,0,follow
6836,0,0,follow
6837,0,0,follow
6838,0,0,follow
6839,0,0,follow
6840,0,0,follow
6841,0,0,follow
6842,0,0,follow
6843,0,0,follow
6844,0,0,follow
6845,0,0,follow
6846,0,0,follow
6847,0,0,follow
6848,0,0,follow
6849,0,0,follow
6850,0,0,follow
6851,0,0,follow
6852,0,0,follow
6853,0,0,follow
6854,0,0,follow
6855,0,0,follow
6856,0,0,follow
6857,0,0,follow
6858,0,0,follow
6859,0,0,follow
6860,0,0,follow
6861,0,0,follow
6862,0,0,follow
6863,0,0,follow
6864,0,0,follow
6865,0,0,follow
6866,0,0,follow
6867,0,0,follow
6868,0,0,follow
6869,0,0,follow
6870,0,0,follow
6871,0,0,follow
6872,0,0,follow
6873,0,0,follow
6874,0,0,follow
6875,0,0,follow
6876,0,0,follow
6877,0,0,follow
6878,0,0,follow
6879,0,0,follow
6880,0,0,follow
6881,0,0,follow
6882,0,0,follow
6883,0,0,follow
6884,0,0,follow
6885,0,0,follow
6886,0,0,follow
6887,0,0,follow
6888,0,0,follow
6889,0,0,follow
6890,0,0,follow
6891,0,0,follow
6892,0,0,follow
6893,0,0,follow
6894,0,0,follow
6895,0,0,follow
6896,0,0,follow
6897,0,0,follow
6898,0,0,follow
6899,0,0,follow
6900,0,0,follow
6901,0,0,follow
6902,0,0,follow
6903,0,0,follow
6904,0,0,follow
6905,0,0,follow
6906,0,0,follow
6907,0,0,follow
6908,0,0,follow
6909,0,0,follow
6910,0,0,follow
6911,0,0,follow
6912,0,0,follow
6913,0,0,follow
6914,0,0,follow
6915,0,0,follow
6916,0,0,follow
6917,0,0,follow
6918,0,0,follow
6919,0,0,follow
6920,0,0,follow
6921,0,0,follow
6922,0,0,follow
6923,0,0,follow
6924,0,0,follow
6925,0,0,follow
6926,0,0,follow
6927,0,0,follow
6928,0,0,follow
6929,0,0,follow
6930,0,0,follow
6931,0,0,follow
6932,0,0,follow
6933,0,0,follow
6934,0,0,follow
6935,0,0,follow
6936,0,0,follow
6937,0,0,follow
6938,0,0,follow
6939,0,0,follow
6940,0,0,follow
6941,0,0,follow
6942,0,0,follow
6943,0,0,follow
6944,0,0,follow
6945,0,0,follow
6946,0,0,follow
6947,0,0,follow
6948,0,0,follow
6949,0,0,follow
6950,0,0,follow
6951,0,0,follow
6952,0,0,follow
6953,0,0,follow
6954,0,0,follow
6955,0,0,follow
6956,0,0,follow
6957,0,0,follow
6958,0,0,follow
6959,0,0,follow
6960,0,0,follow
6961,0,0,follow
6962,0,0,follow
6963,0,0,follow
6964,0,0,follow
6965,0,0,follow
6966,0,0,follow
6967,0,0,follow
6968,0,0,follow
6969,0,0,follow
6970,0,0,follow
6971,0,0,follow
6972,0,0,follow
6973,0,0,follow
6974,0,0,follow
6975,0,0,follow
6976,0,0,follow
6977,0,0,follow
6978,0,0,follow
6979,0,0,follow
6980,0,0,follow
6981,0,0,follow
6982,0,0,follow
6983,0,0,follow
6984,0,0,follow
6985,0,0,follow
6986,0,0,follow
6987,0,0,follow
6988,0,0,follow
6989,0,0,follow
6990,0,0,follow
6991,0,0,follow
6992,0,0,follow
6993,0,0,follow
6994,0,0,follow
6995,0,0,follow
6996,0,0,follow
6997,0,0,follow
6998,0,0,follow
6999,0,0,follow
7000,0,0,follow
7001,0,0,follow
7002,0,0,follow
7003,0,0,follow
7004,0,0,follow
7005,0,0,follow
7006,0,0,follow
7007,0,0,follow
7008,0,0,follow
7009,0,0,follow
7010,0,0,follow
7011,0,0,follow
7012,0,0,follow
7013,0,0,follow
7014,0,0,follow
7015,0,0,follow
7016,0,0,follow
7017,0,0,follow
7018,0,0,follow
7019,0,0,follow
7020,0,0,follow
7021,0,0,follow
7022,0,0,follow
7023,0,0,follow
7024,0,0,follow
7025,0,0,follow
7026,0,0,follow
7027,0,0,follow
7028,0,0,follow
7029,0,0,follow
7030,0,0,follow
7031,0,0,follow
7032,0,0,follow
7033,0,0,follow
7034,0,0,follow
7035,0,0,follow
7036,0,0,follow
7037,0,0,follow
7038,0,0,follow
7039,0,0,follow
7040,0,0,follow
7041,0,0,follow
7042,0,0,follow
7043,0,0,follow
7044,0,0,follow
7045,0,0,follow
7046,0,0,follow
7047,0,0,follow
7048,0,0,follow
7049,0,0,follow
7050,0,0,follow
7051,0,0,follow
7052,0,0,follow
7053,0,0,follow
7054,0,0,follow
7055,0,0,follow
7056,0,0,follow
7057,0,0,follow
7058,0,0,follow
7059,0,0,follow
7060,0,0,follow
7061,0,0,follow
7062,0,0,follow
7063,0,0,follow
7064,0,0,follow
7065,0,0,follow
7066,0,0,follow
7067,0,0,follow
7068,0,0,follow
7069,0,0,follow
7070,0,0,follow
7071,0,0,follow
7072,0,0,follow
7073,0,0,follow
7074,0,0,follow
7075,0,0,follow
7076,0,0,follow
7077,0,0,follow
